   2.3192061392433055e-01   4.1790650594127482e-01  -5.2112088916960186e-01   5.2112088916960242e-01   4.1790650594127443e-01  -2.3192061392432972e-01
   4.1790650594127582e-01   5.2112088916960186e-01  -2.3192061392432947e-01  -2.3192061392433019e-01  -5.2112088916960186e-01   4.1790650594127476e-01
   5.2112088916960264e-01   2.3192061392432914e-01   4.1790650594127493e-01  -4.1790650594127460e-01   2.3192061392432972e-01  -5.2112088916960220e-01
   5.2112088916960209e-01  -2.3192061392433053e-01   4.1790650594127493e-01   4.1790650594127465e-01   2.3192061392432950e-01   5.2112088916960253e-01
   4.1790650594127471e-01  -5.2112088916960264e-01  -2.3192061392432978e-01   2.3192061392432969e-01  -5.2112088916960242e-01  -4.1790650594127454e-01
   2.3192061392432967e-01  -4.1790650594127499e-01  -5.2112088916960220e-01  -5.2112088916960198e-01   4.1790650594127499e-01   2.3192061392432972e-01
